latitud_accidente,longitud_accidente,tipo_accidente,gravedad,fecha_siniestro,cantón,provincia,clima,numero_victimas
1.195083,-76.545768,colisión múltiple,fatal,2025-02-11 14:03:57,Ambato,Pichincha,niebla,2
-4.035183,-76.356083,colisión múltiple,leve,2025-11-02 07:54:23,Machala,Azuay,soleado,1
-4.150508,-75.41298,vuelco,fatal,2025-10-04 13:23:18,Guayaquil,Pichincha,lluvia,2
-4.955743,-77.581555,atropello,fatal,2024-11-05 02:01:18,Loja,Azuay,nublado,2
0.188845,-76.013783,choque,fatal,2024-06-02 02:26:11,Cuenca,Loja,nublado,2
-0.17018,-80.843932,vuelco,fatal,2025-12-10 20:11:01,Cuenca,Azuay,lluvia,5
-3.297392,-79.724153,atropello,fatal,2024-08-11 20:04:24,Manta,Santo Domingo de los Tsáchilas,nublado,5
-2.270308,-77.24678,vuelco,fatal,2024-04-12 09:18:04,Cuenca,Loja,lluvia,2
-1.210479,-78.181502,vuelco,grave,2025-04-10 08:20:25,Cuenca,Santo Domingo de los Tsáchilas,niebla,4
-0.367674,-79.03425,vuelco,fatal,2023-04-26 22:58:28,Manta,Tungurahua,nublado,1
-4.646826,-77.061915,choque,leve,2023-04-26 19:54:26,Cuenca,Loja,nublado,3
-0.017868,-75.031925,choque,grave,2025-11-03 01:12:14,Cuenca,Azuay,lluvia,2
-1.602885,-75.076978,colisión múltiple,fatal,2024-07-12 12:47:38,Loja,Azuay,soleado,3
-1.495639,-78.08901,colisión múltiple,fatal,2025-10-19 23:02:10,Cuenca,Azuay,niebla,4
1.968449,-77.196536,choque,leve,2023-11-29 04:49:27,Cuenca,Loja,soleado,2
-3.633245,-80.352215,atropello,fatal,2025-09-09 07:51:55,Guayaquil,Azuay,soleado,3
-3.360913,-80.804703,colisión múltiple,leve,2023-05-24 22:07:44,Cuenca,Tungurahua,soleado,4
0.776167,-76.243443,atropello,fatal,2023-12-16 01:28:32,Cuenca,Azuay,lluvia,2
-0.45339,-79.183277,vuelco,grave,2025-03-19 03:05:42,Cuenca,Azuay,niebla,2
-1.876495,-79.438757,colisión múltiple,leve,2023-03-15 22:38:18,Loja,Manabí,niebla,4
-3.567949,-76.032528,atropello,leve,2023-08-15 16:39:53,Cuenca,Azuay,lluvia,1
-3.828802,-79.927324,colisión múltiple,leve,2024-01-25 10:48:06,Loja,Loja,nublado,5
0.348146,-80.25729,colisión múltiple,leve,2024-02-12 20:14:51,Ambato,Azuay,niebla,4
-1.624199,-80.214703,vuelco,grave,2023-07-09 09:05:00,Cuenca,Azuay,lluvia,3
1.422977,-77.88271,choque,fatal,2025-12-07 07:13:10,Cuenca,Azuay,soleado,5
0.494336,-80.81403,atropello,fatal,2025-09-11 14:32:56,Cuenca,Loja,lluvia,4
-2.538514,-75.857817,atropello,fatal,2023-10-12 18:53:27,Cuenca,Loja,niebla,2
0.155562,-80.053368,atropello,leve,2025-08-19 11:39:26,Cuenca,Guayas,lluvia,4
1.727948,-80.781294,atropello,fatal,2024-02-20 02:46:56,Cuenca,Tungurahua,lluvia,3
-1.986639,-76.214036,colisión múltiple,grave,2024-08-08 12:50:05,Cuenca,Azuay,nublado,4
-2.943241,-75.972154,atropello,grave,2025-08-17 22:13:04,Cuenca,Santo Domingo de los Tsáchilas,nublado,1
-4.060512,-79.422095,choque,fatal,2023-04-25 03:51:08,Cuenca,El Oro,nublado,3
-3.817138,-78.028432,vuelco,leve,2023-12-12 08:39:39,Cuenca,Tungurahua,nublado,1
-4.040996,-80.051818,choque,fatal,2023-06-22 15:10:02,Loja,Pichincha,niebla,3
0.773505,-78.189253,atropello,leve,2025-10-22 13:54:57,Cuenca,Azuay,soleado,3
-2.628456,-79.879606,vuelco,grave,2023-02-26 01:24:02,Cuenca,Pichincha,soleado,2
0.181203,-76.332729,colisión múltiple,leve,2023-01-22 21:50:23,Cuenca,Loja,soleado,1
0.795858,-80.405839,vuelco,leve,2023-04-27 10:58:13,Cuenca,Azuay,nublado,4
-1.336118,-75.687974,colisión múltiple,leve,2023-01-29 14:54:07,Machala,Pichincha,lluvia,1
-3.611789,-80.213655,atropello,leve,2024-07-20 10:07:39,Cuenca,Azuay,soleado,5
0.320041,-80.642246,vuelco,fatal,2024-05-19 23:47:46,Cuenca,Santo Domingo de los Tsáchilas,nublado,1
-1.679571,-76.13567,vuelco,fatal,2023-02-19 09:05:42,Cuenca,Manabí,nublado,2
0.225685,-75.34289,choque,leve,2023-03-24 21:52:05,Manta,Azuay,nublado,3
0.02435,-75.722347,vuelco,fatal,2024-05-25 22:39:18,Cuenca,Azuay,soleado,1
-0.98306,-76.16427,colisión múltiple,grave,2023-02-07 13:44:16,Guayaquil,Loja,niebla,1
-2.115639,-75.77115,choque,leve,2024-09-14 10:57:21,Cuenca,Tungurahua,nublado,3
-0.723524,-75.235195,atropello,leve,2025-06-02 10:27:05,Santo Domingo,Azuay,nublado,3
-2.621786,-78.975244,choque,leve,2023-10-16 15:52:28,Machala,Azuay,nublado,2
-0.301518,-80.225312,atropello,leve,2024-07-20 16:21:18,Cuenca,El Oro,niebla,3
-3.355356,-79.457668,atropello,leve,2024-07-30 21:53:04,Cuenca,Azuay,soleado,2
1.060468,-75.967511,atropello,fatal,2025-09-12 13:46:17,Guayaquil,Azuay,soleado,5
-2.504339,-75.172952,atropello,grave,2023-08-07 22:28:44,Cuenca,Pichincha,nublado,5
-0.292422,-78.175965,choque,grave,2025-10-19 19:44:37,Cuenca,Azuay,niebla,5
-1.064878,-77.436124,atropello,grave,2024-05-01 00:21:55,Manta,Azuay,lluvia,3
-4.264654,-77.700268,vuelco,leve,2025-07-20 07:43:09,Cuenca,Loja,soleado,4
1.089782,-75.481141,vuelco,fatal,2025-01-30 05:33:32,Ambato,Azuay,niebla,4
1.918266,-75.67247,vuelco,fatal,2025-02-01 21:35:34,Cuenca,Azuay,nublado,4
-1.83168,-80.893236,colisión múltiple,leve,2023-10-07 04:01:27,Cuenca,Loja,soleado,5
-2.29853,-78.809518,choque,fatal,2024-05-14 14:56:02,Loja,Loja,nublado,5
0.228554,-77.028938,vuelco,fatal,2023-12-11 23:53:56,Cuenca,El Oro,lluvia,3
-4.686253,-80.498174,colisión múltiple,grave,2023-11-14 04:44:22,Cuenca,Azuay,lluvia,4
-0.916401,-79.455552,vuelco,leve,2025-02-01 02:08:50,Quito,El Oro,soleado,3
-4.438199,-79.064304,atropello,grave,2024-04-22 10:36:36,Santo Domingo,Guayas,niebla,2
-3.754661,-78.650519,colisión múltiple,leve,2025-04-09 06:33:32,Cuenca,Azuay,soleado,3
-2.232615,-76.73511,atropello,grave,2023-09-29 02:21:19,Loja,Pichincha,lluvia,1
-1.825206,-77.499174,choque,leve,2024-09-19 06:48:04,Cuenca,Manabí,nublado,5
-1.100148,-78.614389,choque,grave,2023-07-31 08:14:40,Cuenca,Azuay,nublado,1
-2.000575,-80.687537,choque,fatal,2025-08-16 16:18:14,Loja,Loja,lluvia,4
-4.969725,-75.838244,choque,grave,2025-05-11 18:58:19,Loja,Azuay,nublado,3
-2.780533,-79.703096,choque,leve,2025-04-23 05:57:16,Manta,Pichincha,niebla,3
1.067828,-79.103753,atropello,fatal,2024-10-06 14:37:10,Cuenca,Azuay,nublado,3
1.294582,-80.499762,choque,leve,2024-12-29 21:32:52,Ambato,Azuay,nublado,5
-4.427825,-75.788767,choque,grave,2025-09-29 23:25:57,Machala,Azuay,nublado,3
1.417359,-76.014143,vuelco,fatal,2025-02-14 07:51:58,Cuenca,Loja,niebla,1
-2.01277,-75.698228,choque,leve,2023-08-29 11:51:27,Loja,Azuay,lluvia,5
-0.88334,-76.984905,choque,fatal,2023-07-28 11:50:54,Cuenca,Azuay,lluvia,3
1.146119,-76.239566,atropello,leve,2025-12-16 11:15:44,Cuenca,Azuay,lluvia,3
1.320354,-77.939288,atropello,fatal,2023-06-03 22:52:32,Cuenca,Manabí,nublado,4
-2.335518,-76.32623,atropello,leve,2024-03-03 12:44:07,Loja,Azuay,soleado,2
-4.728288,-78.183114,vuelco,grave,2024-08-06 14:26:27,Cuenca,Azuay,soleado,1
0.935573,-76.582846,vuelco,leve,2025-05-13 12:52:05,Machala,Manabí,nublado,1
1.618983,-78.085265,atropello,leve,2023-04-11 22:25:08,Loja,Loja,lluvia,2
1.492513,-77.444826,choque,leve,2025-11-02 14:52:36,Loja,Azuay,nublado,5
-4.00421,-80.10275,vuelco,grave,2025-07-10 19:14:18,Guayaquil,Azuay,nublado,1
-2.393752,-80.623235,atropello,grave,2024-10-16 18:55:36,Guayaquil,Azuay,nublado,1
-4.574675,-80.366946,atropello,fatal,2024-09-21 19:33:59,Santo Domingo,Loja,niebla,5
0.004355,-80.174822,vuelco,fatal,2024-05-23 16:57:46,Santo Domingo,Azuay,soleado,5
1.736807,-75.98568,vuelco,fatal,2025-10-25 19:59:32,Santo Domingo,Azuay,nublado,5
-1.908124,-80.734921,choque,leve,2024-01-12 18:19:34,Manta,Azuay,niebla,1
-3.172947,-78.514209,atropello,leve,2023-06-14 15:44:26,Cuenca,Santo Domingo de los Tsáchilas,niebla,2
0.47601,-76.055608,vuelco,grave,2024-02-01 04:21:15,Cuenca,Loja,soleado,2
-4.737512,-79.689575,colisión múltiple,grave,2025-12-19 20:16:47,Manta,Azuay,niebla,3
-0.036591,-80.544576,vuelco,grave,2025-01-26 02:13:20,Loja,Azuay,lluvia,2
1.958185,-78.248633,atropello,leve,2023-11-18 05:45:04,Cuenca,Loja,lluvia,3
0.286574,-79.693886,atropello,fatal,2024-01-28 09:40:08,Ambato,Pichincha,lluvia,3
-1.938762,-78.66606,atropello,grave,2024-03-18 15:46:09,Cuenca,Azuay,soleado,2
-0.238272,-79.354108,atropello,leve,2023-07-15 03:19:07,Loja,Loja,niebla,4
-4.431521,-79.649684,choque,fatal,2023-08-26 09:59:21,Machala,Azuay,soleado,4
-2.251976,-79.460984,colisión múltiple,grave,2025-03-15 05:12:18,Quito,Guayas,niebla,5
-3.249806,-80.764326,choque,grave,2024-03-12 23:49:58,Loja,Azuay,lluvia,5
-1.90364,-78.873855,vuelco,leve,2025-08-27 00:19:07,Cuenca,Azuay,lluvia,4
0.248276,-75.729814,atropello,fatal,2024-01-08 06:28:16,Machala,Loja,niebla,4
-4.845225,-75.921865,atropello,leve,2023-08-15 02:43:01,Guayaquil,Azuay,niebla,3
-0.153984,-78.469331,choque,fatal,2024-09-17 01:38:07,Loja,Guayas,niebla,3
-3.788601,-78.311376,colisión múltiple,fatal,2024-09-29 19:54:49,Guayaquil,Loja,niebla,3
-4.672575,-78.495575,choque,fatal,2025-10-03 05:00:01,Cuenca,Azuay,nublado,5
-0.270905,-76.417536,atropello,grave,2023-12-18 11:26:02,Cuenca,Azuay,niebla,1
-2.708668,-78.238159,vuelco,fatal,2024-11-03 21:46:40,Santo Domingo,Azuay,soleado,3
-2.360124,-79.691981,atropello,leve,2025-06-04 20:13:51,Loja,El Oro,lluvia,2
0.536444,-80.68537,vuelco,fatal,2023-08-14 04:38:53,Cuenca,Santo Domingo de los Tsáchilas,lluvia,1
-2.691184,-80.486921,atropello,grave,2025-09-18 21:27:19,Quito,Azuay,niebla,5
1.434899,-79.794276,vuelco,grave,2025-02-12 03:00:11,Cuenca,Azuay,nublado,5
-1.803224,-78.229124,colisión múltiple,leve,2024-12-07 05:02:45,Cuenca,Azuay,soleado,1
-2.644099,-75.071079,choque,leve,2024-03-29 01:46:10,Manta,Azuay,soleado,4
-4.784644,-78.636577,vuelco,grave,2024-08-17 11:55:26,Santo Domingo,Loja,niebla,3
-2.030343,-75.453541,colisión múltiple,fatal,2023-11-12 03:21:04,Cuenca,El Oro,lluvia,2
-2.819403,-80.117434,choque,fatal,2025-03-03 01:30:56,Cuenca,El Oro,lluvia,4
1.418834,-78.953279,choque,fatal,2023-12-02 01:59:00,Cuenca,Azuay,lluvia,4
-3.51258,-78.352958,choque,grave,2023-11-04 20:45:16,Santo Domingo,Tungurahua,soleado,2
-2.040624,-76.271468,atropello,leve,2024-05-03 01:21:20,Loja,Loja,soleado,2
0.266144,-78.558828,colisión múltiple,grave,2025-10-02 14:19:31,Cuenca,Tungurahua,nublado,3
-0.471344,-75.66524,colisión múltiple,grave,2024-08-21 09:33:41,Manta,Azuay,lluvia,3
-3.341707,-76.486323,atropello,fatal,2025-01-30 18:47:10,Cuenca,El Oro,soleado,3
-4.030813,-77.806165,atropello,fatal,2025-04-18 03:07:27,Cuenca,El Oro,lluvia,4
-3.384462,-77.96047,colisión múltiple,grave,2023-11-16 04:41:49,Cuenca,Azuay,soleado,1
1.305566,-76.319816,colisión múltiple,fatal,2023-10-11 19:46:07,Cuenca,Azuay,niebla,2
-1.154044,-75.041627,atropello,leve,2024-11-25 05:15:45,Cuenca,Azuay,niebla,5
-4.650727,-76.984175,vuelco,fatal,2023-11-09 23:54:44,Manta,Loja,nublado,1
-4.942343,-78.357811,atropello,fatal,2024-12-23 20:30:09,Loja,Azuay,soleado,5
-1.600348,-77.274034,vuelco,fatal,2023-04-10 15:21:38,Machala,Guayas,lluvia,2
-2.822892,-80.297725,colisión múltiple,fatal,2024-06-16 06:32:40,Machala,Azuay,niebla,2
-3.163136,-76.482931,atropello,fatal,2025-01-22 14:57:15,Loja,Azuay,niebla,1
1.052357,-78.260379,colisión múltiple,fatal,2024-06-30 19:51:16,Cuenca,Azuay,lluvia,5
-1.175546,-79.815177,atropello,leve,2025-03-11 19:18:45,Cuenca,Loja,nublado,4
-3.776693,-80.212449,choque,grave,2023-09-06 02:22:16,Cuenca,Azuay,niebla,4
-3.517904,-77.297417,colisión múltiple,leve,2023-12-06 22:08:31,Loja,El Oro,niebla,2
-3.651482,-77.556161,atropello,grave,2023-06-25 03:56:27,Cuenca,Loja,soleado,5
-4.633312,-75.295283,choque,grave,2023-09-25 16:35:29,Ambato,Azuay,lluvia,2
-3.690114,-77.87519,atropello,leve,2024-12-17 13:33:27,Cuenca,Loja,soleado,2
-4.774944,-79.691011,choque,fatal,2023-01-14 08:10:31,Ambato,Santo Domingo de los Tsáchilas,nublado,1
-4.438759,-79.85549,vuelco,grave,2024-04-27 07:57:14,Machala,Azuay,niebla,4
1.170698,-79.205406,choque,leve,2024-11-21 06:08:15,Ambato,Azuay,nublado,5
0.11578,-79.841686,colisión múltiple,leve,2023-07-28 22:44:02,Cuenca,Azuay,nublado,1
-2.377048,-76.750598,choque,leve,2023-07-10 07:34:08,Cuenca,Azuay,nublado,2
-2.327823,-76.987499,choque,grave,2024-04-16 23:09:52,Cuenca,Santo Domingo de los Tsáchilas,niebla,5
-4.885148,-77.037071,vuelco,grave,2024-10-20 03:16:43,Cuenca,Guayas,lluvia,1
-4.171856,-76.775809,atropello,leve,2024-06-21 20:54:59,Santo Domingo,Manabí,nublado,3
0.019036,-76.814705,colisión múltiple,leve,2023-06-01 00:17:36,Guayaquil,Pichincha,nublado,5
0.707787,-78.44806,atropello,grave,2023-03-30 19:43:55,Quito,Azuay,soleado,4
-0.875095,-77.735843,choque,fatal,2024-09-04 21:40:04,Manta,Loja,lluvia,2
1.204924,-76.023275,vuelco,grave,2025-11-14 08:01:52,Cuenca,Tungurahua,nublado,2
1.284322,-76.118594,choque,grave,2025-07-13 08:52:13,Santo Domingo,El Oro,nublado,1
0.197523,-77.032005,atropello,fatal,2024-04-24 16:22:13,Machala,Loja,nublado,3
-1.269696,-77.3734,colisión múltiple,grave,2024-10-06 08:03:45,Cuenca,El Oro,lluvia,2
-1.195455,-77.240639,colisión múltiple,leve,2023-07-22 13:30:57,Ambato,Azuay,lluvia,3
-1.778251,-77.626795,vuelco,grave,2024-11-25 07:38:04,Cuenca,Loja,lluvia,3
0.483043,-77.62916,atropello,fatal,2025-12-05 22:21:52,Manta,Azuay,niebla,3
-3.408843,-75.127854,atropello,grave,2023-09-18 19:07:30,Ambato,Azuay,nublado,5
1.656812,-77.171252,atropello,fatal,2025-03-19 07:03:02,Cuenca,Manabí,lluvia,3
0.840807,-78.35833,choque,grave,2025-03-07 00:27:14,Cuenca,Azuay,lluvia,1
-3.070473,-79.559611,atropello,leve,2024-01-02 10:18:25,Manta,Loja,soleado,4
0.04931,-76.222446,vuelco,leve,2025-02-09 19:11:52,Cuenca,Azuay,nublado,1
0.745654,-80.650294,vuelco,grave,2024-04-21 12:47:51,Guayaquil,Manabí,lluvia,4
0.909945,-80.133019,atropello,grave,2024-08-28 01:21:08,Guayaquil,Manabí,soleado,4
-2.105501,-76.329748,choque,leve,2023-06-04 20:01:49,Loja,Azuay,soleado,1
-4.519577,-79.481928,atropello,leve,2025-08-21 07:26:24,Cuenca,Azuay,nublado,3
-2.542941,-77.487387,atropello,grave,2024-07-08 01:07:15,Loja,Tungurahua,nublado,4
-2.921089,-75.626046,choque,grave,2025-02-12 10:02:42,Cuenca,El Oro,lluvia,3
1.354934,-76.077353,colisión múltiple,grave,2025-09-21 20:31:55,Cuenca,Santo Domingo de los Tsáchilas,nublado,1
-1.694356,-80.971851,atropello,fatal,2024-03-16 19:21:28,Loja,Manabí,soleado,2
1.544121,-76.390816,atropello,leve,2025-06-21 22:44:48,Guayaquil,Azuay,niebla,5
-4.430056,-75.688182,atropello,leve,2023-09-13 02:51:55,Cuenca,Azuay,nublado,5
-0.066779,-77.448522,vuelco,grave,2023-03-17 00:38:40,Cuenca,Azuay,lluvia,3
-0.928542,-76.63802,vuelco,grave,2023-06-29 16:12:21,Cuenca,Azuay,niebla,3
-3.411879,-79.519799,colisión múltiple,fatal,2024-11-20 14:30:39,Cuenca,Azuay,lluvia,3
-3.3455,-80.941283,colisión múltiple,leve,2024-03-20 10:23:20,Cuenca,Azuay,lluvia,2
-1.231104,-77.083513,choque,leve,2025-09-22 23:29:16,Cuenca,Manabí,lluvia,4
-2.667925,-75.130252,atropello,fatal,2025-01-14 15:16:47,Machala,Azuay,niebla,1
-4.938959,-78.415388,choque,grave,2023-11-21 07:15:02,Cuenca,Guayas,soleado,4
-2.779587,-78.366301,colisión múltiple,leve,2024-06-01 11:20:28,Santo Domingo,Azuay,niebla,1
-0.830216,-75.146583,colisión múltiple,fatal,2025-05-25 05:57:36,Cuenca,Azuay,niebla,1
-3.8789,-80.80817,colisión múltiple,leve,2024-03-31 02:45:42,Ambato,Azuay,lluvia,2
-4.158241,-79.798527,atropello,fatal,2024-06-30 17:43:54,Loja,Azuay,nublado,2
-3.884841,-76.545649,colisión múltiple,leve,2023-11-12 21:52:40,Cuenca,Azuay,lluvia,3
-3.096527,-75.998588,choque,leve,2023-07-13 19:04:58,Quito,Loja,nublado,3
-0.787827,-78.737027,colisión múltiple,leve,2023-11-08 06:40:33,Cuenca,Azuay,soleado,2
1.272577,-78.738386,atropello,grave,2023-05-25 11:22:51,Santo Domingo,Tungurahua,niebla,1
-4.029362,-78.56579,colisión múltiple,leve,2024-06-06 10:44:34,Manta,Loja,soleado,1
0.474965,-77.784909,colisión múltiple,fatal,2025-10-19 05:21:22,Cuenca,Azuay,nublado,3
-3.300936,-78.094683,choque,grave,2023-08-11 08:58:58,Cuenca,Loja,soleado,3
1.095784,-79.394821,vuelco,leve,2024-07-21 03:15:53,Cuenca,Azuay,niebla,2
-3.821192,-77.326374,colisión múltiple,fatal,2025-03-29 15:25:17,Manta,Azuay,soleado,2
-4.068378,-76.853081,choque,fatal,2025-04-12 06:28:01,Manta,Azuay,niebla,2
-4.516712,-75.051187,atropello,grave,2023-06-30 12:03:07,Loja,Azuay,niebla,3
0.570192,-78.55729,colisión múltiple,grave,2023-11-04 04:58:05,Loja,Azuay,niebla,4
-3.289216,-79.774038,colisión múltiple,leve,2023-09-13 16:53:05,Cuenca,Azuay,soleado,2
-0.32304,-76.943563,choque,grave,2023-06-03 09:53:59,Cuenca,Manabí,nublado,4
-0.574425,-76.1593,colisión múltiple,grave,2023-10-13 11:43:39,Cuenca,Azuay,lluvia,5
-2.007384,-80.481005,colisión múltiple,fatal,2023-09-09 08:19:52,Cuenca,Azuay,nublado,1
-2.799044,-80.468654,colisión múltiple,leve,2024-05-14 19:09:52,Loja,Azuay,lluvia,5
1.652601,-76.300681,atropello,leve,2024-05-01 05:48:48,Cuenca,Pichincha,soleado,4
0.886739,-77.55982,colisión múltiple,leve,2024-05-07 05:52:46,Loja,Azuay,soleado,4
0.949514,-78.47117,choque,grave,2024-12-15 11:05:39,Loja,Santo Domingo de los Tsáchilas,nublado,1
-2.864696,-80.307311,atropello,leve,2025-08-04 19:23:45,Loja,Azuay,soleado,3
-2.422215,-80.360069,vuelco,fatal,2024-11-27 01:18:32,Manta,Azuay,niebla,3
0.676057,-75.475323,vuelco,leve,2025-04-07 06:25:56,Guayaquil,Loja,nublado,5
-3.919067,-75.754661,choque,grave,2025-09-05 23:55:23,Santo Domingo,Azuay,soleado,3
-3.792147,-79.358469,colisión múltiple,fatal,2023-07-20 19:37:29,Cuenca,Loja,niebla,1
-3.258557,-75.807735,choque,grave,2024-01-13 02:07:41,Cuenca,Azuay,soleado,3
-1.04788,-76.584446,vuelco,leve,2024-06-04 16:56:55,Cuenca,El Oro,soleado,3
0.40751,-75.925883,atropello,leve,2024-11-10 03:22:09,Loja,Azuay,niebla,4
-0.759266,-78.267226,choque,grave,2024-09-30 12:41:56,Cuenca,Azuay,soleado,3
-1.792342,-79.556788,choque,grave,2024-09-24 23:48:23,Guayaquil,Pichincha,lluvia,2
-0.211001,-80.319963,colisión múltiple,leve,2023-07-21 08:50:48,Cuenca,Azuay,lluvia,1
-2.781278,-76.182924,choque,leve,2025-10-05 03:29:13,Machala,Pichincha,lluvia,1
-1.664451,-75.374339,atropello,grave,2025-09-16 16:54:37,Cuenca,Azuay,soleado,1
0.624598,-80.670064,vuelco,grave,2025-03-02 01:18:39,Cuenca,Azuay,lluvia,1
-4.423577,-78.728215,vuelco,leve,2025-01-02 23:06:07,Cuenca,Azuay,soleado,2
1.532482,-80.151326,atropello,leve,2025-08-21 13:08:31,Guayaquil,El Oro,soleado,2
-2.839797,-75.09432,colisión múltiple,grave,2023-04-19 20:35:00,Loja,Tungurahua,nublado,5
1.47546,-76.243587,colisión múltiple,grave,2025-01-30 05:14:45,Cuenca,El Oro,niebla,3
-2.401651,-76.141586,choque,fatal,2023-06-18 09:56:10,Cuenca,Azuay,nublado,5
0.220662,-78.650143,choque,fatal,2025-01-09 12:40:22,Cuenca,Azuay,soleado,2
1.005414,-79.742229,choque,grave,2024-12-22 21:50:20,Cuenca,Azuay,lluvia,3
-3.371392,-80.00783,atropello,grave,2024-11-03 13:08:36,Cuenca,Loja,lluvia,1
-2.993475,-77.318688,vuelco,leve,2024-02-01 16:24:23,Cuenca,Loja,lluvia,5
-2.247869,-79.292901,vuelco,grave,2023-05-12 09:46:32,Loja,Loja,nublado,5
-1.937518,-77.478662,atropello,grave,2023-04-25 12:32:53,Cuenca,Azuay,niebla,4
-1.565926,-78.204123,atropello,fatal,2024-03-28 04:14:33,Cuenca,Azuay,niebla,2
-2.536479,-78.144608,vuelco,leve,2023-03-10 16:58:25,Cuenca,Loja,soleado,3
-4.927956,-78.697101,atropello,grave,2024-05-06 13:52:30,Loja,Azuay,soleado,4
-0.46668,-75.180203,vuelco,fatal,2023-04-11 12:57:13,Cuenca,Pichincha,niebla,1
1.919797,-75.478048,choque,fatal,2025-08-10 11:07:18,Cuenca,Azuay,niebla,5
-3.706217,-79.769326,vuelco,leve,2025-10-02 17:32:57,Guayaquil,Manabí,niebla,3
-3.410945,-75.654339,colisión múltiple,fatal,2025-03-30 05:41:07,Cuenca,Azuay,soleado,4
-1.526725,-75.427201,colisión múltiple,leve,2025-09-08 21:02:01,Quito,Santo Domingo de los Tsáchilas,niebla,3
-3.643996,-79.929938,choque,fatal,2025-05-01 17:01:18,Guayaquil,Guayas,lluvia,3
-4.459259,-75.434387,vuelco,grave,2023-09-30 05:53:23,Cuenca,Azuay,soleado,5
0.168906,-80.203321,atropello,grave,2025-03-21 18:38:20,Cuenca,El Oro,niebla,1
1.099647,-78.634925,vuelco,fatal,2024-02-07 12:59:40,Manta,Azuay,nublado,2
-3.075109,-80.044456,vuelco,grave,2025-09-10 08:42:53,Loja,Pichincha,lluvia,4
-0.6426,-79.475589,colisión múltiple,fatal,2025-01-09 10:30:29,Loja,Pichincha,nublado,2
-2.642276,-78.55524,vuelco,fatal,2025-03-29 23:40:04,Machala,Manabí,nublado,1
1.919655,-79.659028,atropello,leve,2024-03-19 15:04:32,Cuenca,Azuay,niebla,4
-4.176666,-77.394379,atropello,grave,2025-06-12 11:03:10,Guayaquil,Loja,nublado,2
-0.413114,-79.392374,choque,fatal,2025-08-12 23:46:46,Loja,Santo Domingo de los Tsáchilas,soleado,5
-3.717493,-79.342523,choque,leve,2025-02-28 10:30:20,Loja,Azuay,lluvia,4
-0.904914,-78.155749,atropello,leve,2023-05-20 07:36:40,Ambato,Pichincha,soleado,1
0.847267,-78.513259,atropello,grave,2024-12-24 23:49:03,Cuenca,Azuay,lluvia,5
-2.414848,-80.575294,colisión múltiple,grave,2025-10-26 17:18:40,Cuenca,Azuay,nublado,4
-3.904708,-79.033491,choque,fatal,2023-06-17 19:42:22,Quito,Azuay,nublado,4
0.932196,-80.837078,atropello,grave,2023-02-01 14:28:12,Loja,Santo Domingo de los Tsáchilas,soleado,2
-2.114547,-78.865335,vuelco,fatal,2023-08-19 22:31:09,Manta,Loja,nublado,3
0.122386,-78.103167,choque,fatal,2023-10-26 17:32:42,Santo Domingo,Azuay,soleado,2
-2.735879,-80.373954,atropello,fatal,2023-10-31 00:40:46,Loja,Azuay,nublado,5
-4.302747,-75.344536,choque,leve,2024-03-18 20:43:34,Cuenca,Azuay,soleado,4
-0.633734,-75.39897,choque,leve,2023-01-07 16:19:16,Santo Domingo,Santo Domingo de los Tsáchilas,niebla,3
0.874758,-77.690809,vuelco,fatal,2024-04-20 07:34:08,Cuenca,Azuay,lluvia,2
-0.80245,-79.840836,colisión múltiple,fatal,2024-08-08 20:31:05,Cuenca,Azuay,nublado,5
-1.088194,-75.652116,atropello,grave,2024-02-05 16:27:03,Cuenca,Azuay,niebla,5
1.836713,-79.132365,vuelco,grave,2025-12-20 01:28:40,Cuenca,Azuay,nublado,4
-2.651323,-79.493501,colisión múltiple,fatal,2025-06-20 03:07:44,Cuenca,Azuay,nublado,1
-3.178165,-77.614673,vuelco,fatal,2023-07-18 17:32:45,Cuenca,Pichincha,nublado,2
-2.20517,-77.363893,choque,leve,2025-07-25 12:53:03,Cuenca,Tungurahua,soleado,1
-3.214307,-75.624591,atropello,fatal,2024-04-10 23:00:02,Loja,Azuay,lluvia,1
1.159901,-79.372978,vuelco,leve,2025-06-11 19:19:29,Cuenca,Santo Domingo de los Tsáchilas,niebla,2
-3.832837,-78.24937,choque,grave,2025-07-26 01:15:41,Cuenca,Azuay,nublado,3
-4.662819,-79.195047,choque,leve,2025-04-09 03:17:21,Cuenca,Manabí,nublado,2
-1.93269,-80.911412,colisión múltiple,grave,2023-09-08 07:48:51,Cuenca,Loja,soleado,4
-2.631545,-80.794894,colisión múltiple,leve,2024-02-07 03:01:41,Machala,Loja,niebla,4
0.722307,-80.937831,colisión múltiple,grave,2024-04-17 17:41:59,Cuenca,Pichincha,soleado,2
-1.601707,-77.266776,vuelco,fatal,2025-12-11 12:38:31,Santo Domingo,Azuay,lluvia,2
-2.684649,-79.720888,choque,fatal,2023-10-25 10:05:47,Ambato,Azuay,soleado,4
-1.218935,-75.532791,colisión múltiple,fatal,2023-08-24 07:51:30,Cuenca,Loja,nublado,5
